date,temperature_2m_max,precipitation_sum,precipitation_hours,uv_index_max,wind_speed_10m_max,shortwave_radiation_sum,NO2,PM25,NO2_r7,PM25_r7,NO2_l1,NO2_l3,NO2_l7,PM25_l1,PM25_l3,PM25_l7,wind_r3
2025-02-10,37.37316,0.0,0.0,3.2738411,8.231506,13.194702,13.75,7.367083333333333,9.45205266955267,7.650159589819164,6.161868686868687,13.533333333333331,13.618055555555555,7.461666666666668,7.6690691489361695,11.625416666666666,9.87008233333333
2025-02-11,35.09932,0.0052980133,0.013245033,1.7599338,9.58468,2.8762915,10.755555555555556,7.909166666666667,9.470901875901875,7.041826256485831,13.75,8.183333333333332,5.331944444444445,7.367083333333333,7.484999999999999,5.103638888888889,9.811566
2025-02-12,32.938126,4.4456954,6.2649007,1.8615894,12.513728,3.5727813,8.052777777777777,14.385416666666666,10.245703463203464,7.442615939025514,10.755555555555556,6.161868686868687,11.41638888888889,7.909166666666667,7.461666666666668,7.658825757575758,9.109473666666666
2025-02-13,26.149387,0.0,0.0,4.4778147,14.356997,15.392981,9.605555555555556,7.890416666666667,9.76518759018759,8.403557497467071,8.052777777777777,13.75,7.919444444444444,14.385416666666666,7.367083333333333,6.547499999999999,10.109971333333332
2025-02-14,33.408394,0.10529802,0.23841059,3.8344371,14.359585,11.03947,16.32361111111111,9.7475,10.006060606060606,8.59540273556231,9.605555555555556,10.755555555555556,13.533333333333331,7.890416666666667,7.909166666666667,7.6690691489361695,12.151801666666666
2025-02-15,40.430183,9.298014,8.079471,0.7291391,14.066951,1.5838411,11.8375,8.708333333333332,10.404671717171718,8.89232142857143,16.32361111111111,8.052777777777777,8.183333333333332,9.7475,14.385416666666666,7.484999999999999,13.743436666666666
2025-02-16,30.441374,0.6655629,1.6158941,2.933775,16.3417,14.330397,3.45669191919192,7.631666666666666,10.926695526695527,9.067083333333333,11.8375,9.605555555555556,6.161868686868687,8.708333333333332,7.890416666666667,7.461666666666668,14.261177666666663
2025-02-17,21.617798,0.08145695,0.23841059,3.6940396,8.804278,12.391127,5.106944444444444,3.728333333333333,10.540241702741701,9.091369047619049,3.45669191919192,16.32361111111111,13.75,7.631666666666666,9.7475,7.367083333333333,14.922745333333332
2025-02-18,19.27422,3.8748348,9.430464,3.4533114,12.205624,11.811457,4.926388888888889,4.660833333333334,9.30551948051948,8.57154761904762,5.106944444444444,11.8375,10.755555555555556,3.728333333333333,8.708333333333332,7.909166666666667,13.070976333333332
2025-02-19,16.645744,1.1556292,2.8145695,4.4043045,12.353359,14.901193,4.798232323232323,4.8992829153605015,8.472781385281385,8.1075,4.926388888888889,3.45669191919192,8.052777777777777,4.660833333333334,7.631666666666666,14.385416666666666,12.450534
2025-02-20,17.566605,0.0,0.0,4.8725166,10.232944,17.004967,7.9875,6.014312015503876,8.00784632034632,6.752338035527691,4.798232323232323,5.106944444444444,9.605555555555556,4.8992829153605015,3.728333333333333,7.890416666666667,11.121086999999998
2025-02-21,27.981571,0.0,0.0,5.0205297,4.965169,16.864504,19.025,13.085,7.776695526695526,6.484323085361578,7.9875,4.926388888888889,16.32361111111111,6.014312015503876,4.660833333333334,9.7475,11.597308999999997
2025-02-22,38.642696,0.0,0.0,4.9225163,8.558726,16.089933,17.368055555555554,11.837916666666668,8.162608225108226,6.961108799647292,19.025,4.798232323232323,11.8375,13.085,4.8992829153605015,8.708333333333332,9.183824
2025-02-23,56.533623,0.0,0.0,4.8188744,9.270943,16.918344,14.816666666666668,9.485833333333334,8.95268759018759,7.408192132980625,17.368055555555554,7.9875,3.45669191919192,11.837916666666668,6.014312015503876,7.631666666666666,7.918946333333333
2025-02-24,65.211174,0.0,0.0,3.9268212,10.193855,15.839404,18.561111111111117,11.39375,10.575541125541124,7.673073085361578,14.816666666666668,19.025,5.106944444444444,9.485833333333334,13.085,3.728333333333333,7.598279333333333
2025-02-25,63.065483,0.0,0.0,4.7450333,10.20818,17.351192,15.211111111111109,8.76,12.497564935064938,8.768132609171102,18.561111111111117,17.368055555555554,4.926388888888889,11.39375,11.837916666666668,4.660833333333334,9.341174666666666
2025-02-26,66.75071,0.0,0.0,3.8394039,13.400633,13.083047,11.327777777777778,7.372857142857143,13.966810966810966,9.35372784726634,15.211111111111109,14.816666666666668,4.798232323232323,8.76,9.485833333333334,4.8992829153605015,9.890992666666667
2025-02-27,60.349983,0.0,0.0,4.80596,18.461437,17.886292,8.401388888888889,5.997083333333333,14.899603174603174,9.707095594051575,11.327777777777778,18.561111111111117,7.9875,7.372857142857143,11.39375,6.014312015503876,11.267555999999999
2025-02-28,73.478065,0.0,0.0,4.986755,18.378038,17.852251,10.252777777777778,4.6466666666666665,14.958730158730159,9.704634353741497,8.401388888888889,15.211111111111109,19.025,5.997083333333333,8.76,13.085,14.023416666666664
2025-03-01,51.564552,0.0,0.0,4.9082785,13.960029,18.43159,3.769444444444445,3.794583333333333,13.705555555555557,8.499158163265307,10.252777777777778,11.327777777777778,17.368055555555554,4.6466666666666665,7.372857142857143,11.837916666666668,16.746702666666664
